CustomerID,Gender,MaritalStatus,YearlyIncome ,Revenue,Customer Value,OrderDate,Country,BirthDate,Age,Firstname,Lastname,,,,,
11526,F,Married,25001-50000,£63,Casual buyers,3/9/2014,Australia,11/10/1970,43,EMMA,Foster,,,,,
11527,F,Married,25001-50000,£72,Casual buyers,3/11/2014,Canada,4/1/1955,58,KAITLYN,Thompson,,,,,
11528,F,Married,25001-50000,£72,Casual buyers,3/12/2014,Canada,5/4/1969,44,VICTORIA,Hall,,,,,
11529,F,Married,25001-50000,£660,Casual buyers,3/12/2014,United Kingdom,2/8/1954,60,ABBY,Mehta,,,,,
11530,F,Married,25001-50000,£930,Casual buyers,3/14/2014,Southeast,10/3/1942,71,HEIDI,Arun,,,,,
11531,F,Married,25001-50000,£44,Casual buyers,3/15/2014,United Kingdom,2/6/1964,50,GINA,Gutierrez,,,,,
11532,F,Married,25001-50000,"£2,619",Convinced seekers,3/24/2014,France,9/9/1958,55,SARAH,Lee,,,,,
11533,F,Married,25001-50000,"£2,640",Convinced seekers,3/24/2014,Germany,10/21/1953,60,KATHRYN,Nara,,,,,
11534,F,Married,25001-50000,£16,Casual buyers,3/27/2014,Australia,2/17/1955,59,ELIZABETH,Hayes,,,,,
11535,F,Married,25001-50000,£41,Casual buyers,4/7/2014,Canada,1/15/1978,36,BRIANNA,Murphy,,,,,
11536,F,Married,25001-50000,£75,Casual buyers,4/8/2014,Canada,3/6/1973,41,LAUREN,Jones,,,,,
11537,F,Married,25001-50000,"£1,939",Brand seekers,4/8/2014,Northwest,10/12/1941,72,MEGHAN,Torres,,,,,
11538,F,Married,25001-50000,£17,Casual buyers,4/9/2014,Northwest,10/20/1970,43,JULIA,Griffin,,,,,
11539,F,Married,25001-50000,"£2,591",Convinced seekers,4/12/2014,France,3/19/1942,72,KRISTIN,Rai,,,,,
11540,F,Married,25001-50000,"£2,614",Convinced seekers,4/15/2014,Northwest,5/12/1965,48,KAREN,Zhu,,,,,
11541,F,Married,25001-50000,£36,Casual buyers,4/19/2014,Australia,6/8/1973,40,NICHOLE,Chande,,,,,
11542,F,Married,25001-50000,£83,Casual buyers,4/20/2014,Southwest,3/25/1962,52,ROBYN,Jimenez,,,,,
11543,F,Married,25001-50000,"£2,596",Convinced seekers,4/23/2014,Germany,4/24/1938,75,APRIL,Andersen,,,,,
11544,F,Married,25001-50000,£830,Casual buyers,4/23/2014,Southwest,4/20/1944,70,JENNIFER,Moore,,,,,
11545,F,Married,50001-75000,"£2,264",Brand seekers,9/16/2012,Australia,7/28/1952,60,HANNAH,Barnes,,,,,
11546,F,Married,50001-75000,"£2,264",Brand seekers,9/19/2012,Australia,9/4/1956,56,EMILY,Alexander,,,,,
11547,F,Married,50001-75000,£865,Casual buyers,10/4/2012,Germany,1/23/1957,55,AMY,Lu,,,,,
11548,F,Married,50001-75000,"£2,289",Brand seekers,10/15/2012,Germany,2/4/1938,74,KELLI,Pal,,,,,
11549,F,Married,50001-75000,£865,Casual buyers,10/20/2012,Germany,11/21/1967,44,AMY,Zhu,,,,,
11550,F,Married,50001-75000,"£2,700",Convinced seekers,10/29/2012,Germany,12/14/1963,48,CASEY,Raje,,,,,
11551,F,Married,50001-75000,"£2,411",Brand seekers,11/3/2012,Northwest,10/22/1972,40,ROBIN,Torres,,,,,
11552,F,Married,50001-75000,"£2,411",Brand seekers,11/9/2012,France,3/3/1960,52,GINA,Suarez,,,,,
11553,F,Married,50001-75000,£865,Casual buyers,11/27/2012,France,6/5/1956,56,OLIVIA,Richardson,,,,,
11554,F,Married,50001-75000,"£1,105",Casual buyers,1/3/2013,Northwest,3/3/1963,49,KRISTY,Gill,,,,,
11555,F,Married,50001-75000,"£2,289",Brand seekers,1/20/2013,Australia,4/8/1965,47,LORI,Serrano,,,,,
11556,F,Married,50001-75000,"£2,264",Brand seekers,1/24/2013,United Kingdom,2/6/1960,52,SARAH,Perry,,,,,
11557,F,Married,50001-75000,"£1,105",Casual buyers,1/28/2013,United Kingdom,7/2/1946,66,VICTORIA,Coleman,,,,,
11558,F,Married,50001-75000,"£2,289",Brand seekers,2/7/2013,Australia,5/8/1969,43,FELICIA,Suarez,,,,,
11559,F,Married,50001-75000,"£2,411",Brand seekers,2/10/2013,France,7/23/1971,41,DENISE,Lopez,,,,,
11560,F,Married,50001-75000,"£1,105",Casual buyers,2/18/2013,United Kingdom,2/2/1971,42,VICTORIA,Powell,,,,,
11561,F,Married,50001-75000,"£2,289",Brand seekers,3/15/2013,United Kingdom,4/24/1979,33,ALEXIS,Wood,,,,,
11562,F,Married,50001-75000,"£2,264",Brand seekers,4/6/2013,France,5/14/1959,53,JASMINE,Harris,,,,,
11563,F,Married,50001-75000,"£1,105",Casual buyers,4/12/2013,United Kingdom,8/6/1973,39,NICOLE,Richardson,,,,,
11564,F,Married,50001-75000,"£2,264",Brand seekers,4/23/2013,Australia,7/14/1964,48,DIANE,Torres,,,,,
11565,F,Married,50001-75000,"£2,411",Brand seekers,4/28/2013,France,9/17/1934,78,TRACY,Pal,,,,,
11566,F,Married,50001-75000,"£2,411",Brand seekers,4/30/2013,France,5/25/1971,41,KELSEY,Shan,,,,,
11567,F,Married,50001-75000,"£2,700",Convinced seekers,5/11/2013,United Kingdom,2/15/1958,55,LAUREN,Patterson,,,,,
11568,F,Married,50001-75000,£865,Casual buyers,5/16/2013,France,11/13/1962,50,EMMA,Gray,,,,,
11569,F,Married,50001-75000,"£2,289",Brand seekers,5/19/2013,Australia,3/18/1969,44,DIANE,Rubio,,,,,
11570,F,Married,50001-75000,"£2,289",Brand seekers,5/27/2013,France,8/20/1945,67,DESTINY,Williams,,,,,
11571,F,Married,50001-75000,"£1,939",Brand seekers,6/5/2013,Australia,8/6/1967,45,BRANDI,Gomez,,,,,
11572,F,Married,50001-75000,£859,Casual buyers,6/5/2013,Germany,1/23/1957,56,AMY,Lu,,,,,
11573,F,Married,50001-75000,"£1,277",Casual buyers,6/6/2013,Germany,3/6/1961,52,VICTORIA,Watson,,,,,
11574,F,Married,50001-75000,£928,Casual buyers,6/11/2013,Northwest,6/20/1962,50,BRIANA,Ramos,,,,,
11575,F,Married,50001-75000,"£2,608",Convinced seekers,6/12/2013,Southwest,8/2/1965,47,MORGAN,Martin,,,,,
11576,F,Married,50001-75000,"£2,597",Convinced seekers,6/14/2013,Canada,2/21/1967,46,LACEY,Goel,,,,,
11577,F,Married,50001-75000,"£2,622",Convinced seekers,6/14/2013,Northwest,6/23/1939,73,JULIA,Martinez,,,,,
11578,F,Married,50001-75000,"£2,674",Convinced seekers,6/18/2013,Australia,8/22/1940,72,AMBER,Young,,,,,
11579,F,Married,50001-75000,"£2,673",Convinced seekers,6/19/2013,United Kingdom,6/19/1961,52,MADISON,Williams,,,,,
11580,F,Married,50001-75000,"£2,715",Convinced seekers,6/20/2013,Northwest,1/23/1963,50,DESTINY,Peterson,,,,,
11581,F,Married,50001-75000,£613,Casual buyers,6/29/2013,Southwest,8/14/1935,77,PAMELA,Rana,,,,,
11582,F,Married,50001-75000,£928,Casual buyers,7/2/2013,Southwest,11/23/1963,49,DESIREE,Rubio,,,,,
11583,F,Married,50001-75000,£133,Casual buyers,7/2/2013,Southwest,9/5/1967,45,GIORGIO,Veronesi,,,,,
11584,F,Married,50001-75000,£11,Casual buyers,7/4/2013,Southwest,7/4/1953,60,MORGAN,Cox,,,,,
11585,F,Married,50001-75000,£623,Casual buyers,7/6/2013,Australia,5/11/1971,42,VALERIE,Gao,,,,,
11586,F,Married,50001-75000,£74,Casual buyers,7/7/2013,Southwest,3/18/1966,47,VICTORIA,Johnson,,,,,
11587,F,Married,50001-75000,£35,Casual buyers,7/8/2013,Australia,7/20/1972,40,NAOMI,Alvarez,,,,,
11588,F,Married,50001-75000,£39,Casual buyers,7/8/2013,Germany,2/3/1967,46,JENNY,Liu,,,,,
11589,F,Married,50001-75000,£33,Casual buyers,7/10/2013,France,4/24/1952,61,MEGAN,Reed,,,,,
11590,F,Married,50001-75000,"£2,619",Convinced seekers,7/10/2013,Southwest,3/14/1958,55,MEGAN,Johnson,,,,,
11591,F,Married,50001-75000,£44,Casual buyers,7/11/2013,Southwest,2/13/1971,42,LAUREN,Anderson,,,,,
11592,F,Married,50001-75000,£43,Casual buyers,7/12/2013,Canada,12/24/1960,52,ISABELLA,Moore,,,,,
11593,F,Married,50001-75000,£96,Casual buyers,7/12/2013,Canada,7/9/1961,52,GRACE,Lee,,,,,
11594,F,Married,50001-75000,"£2,264",Brand seekers,8/31/2012,Australia,2/27/1962,50,TAMARA,Yang,,,,,
11595,F,Married,50001-75000,"£2,264",Brand seekers,9/17/2012,Australia,7/16/1966,46,EMILY,Coleman,,,,,
11596,F,Married,50001-75000,"£2,289",Brand seekers,9/21/2012,Australia,10/2/1949,62,MADISON,Henderson,,,,,
11597,F,Married,50001-75000,"£1,105",Casual buyers,10/4/2012,Southwest,11/13/1965,46,LORI,Navarro,,,,,
11598,F,Married,50001-75000,£865,Casual buyers,10/9/2012,Germany,11/19/1961,50,AMY,Gao,,,,,
11599,F,Married,50001-75000,"£2,289",Brand seekers,10/9/2012,United Kingdom,2/16/1964,48,COLLEEN,Zeng,,,,,
11600,F,Married,50001-75000,"£2,289",Brand seekers,11/9/2012,Canada,1/5/1957,55,LINDSEY,Luo,,,,,
11601,F,Married,50001-75000,£865,Casual buyers,11/20/2012,Southwest,10/21/1976,36,NANCY,Mehta,,,,,
11602,F,Married,50001-75000,"£2,264",Brand seekers,11/26/2012,United Kingdom,6/19/1961,51,MADISON,Williams,,,,,
11603,F,Married,50001-75000,"£2,411",Brand seekers,11/27/2012,France,2/18/1948,64,RENEE,Ruiz,,,,,
11604,F,Married,50001-75000,"£2,289",Brand seekers,12/8/2012,Australia,3/14/1969,43,WENDY,Sanz,,,,,
11605,F,Married,50001-75000,£865,Casual buyers,12/11/2012,Southwest,8/20/1945,67,DIANE,Moreno,,,,,
11606,F,Married,50001-75000,"£2,411",Brand seekers,12/22/2012,Southwest,6/16/1960,52,DESIREE,Gutierrez,,,,,
11607,F,Married,50001-75000,"£2,700",Convinced seekers,12/27/2012,Northwest,6/20/1962,50,BRIANA,Ramos,,,,,
11608,F,Married,50001-75000,"£2,264",Brand seekers,1/7/2013,Australia,10/10/1968,44,KRISTA,Jimenez,,,,,
11609,F,Married,50001-75000,"£2,264",Brand seekers,1/28/2013,United Kingdom,9/17/1972,40,SARAH,Russell,,,,,
11610,F,Married,50001-75000,"£2,264",Brand seekers,3/4/2013,France,5/11/1969,43,RACHEL,Lee,,,,,
11611,F,Married,50001-75000,"£2,264",Brand seekers,3/16/2013,Australia,9/7/1962,50,GINA,Hernandez,,,,,
11612,F,Married,50001-75000,"£2,264",Brand seekers,3/24/2013,France,9/14/1951,61,RACHEL,Wilson,,,,,
11613,F,Married,50001-75000,"£1,105",Casual buyers,4/1/2013,Northwest,6/12/1977,35,SHEILA,Alvarez,,,,,
11614,F,Married,50001-75000,"£2,577",Convinced seekers,6/2/2013,Southwest,11/4/1940,72,NATALIE,Hall,,,,,
11615,F,Married,50001-75000,"£2,709",Convinced seekers,6/8/2013,France,11/23/1977,35,HANNAH,Garcia,,,,,
11616,F,Married,50001-75000,"£2,536",Convinced seekers,6/9/2013,Australia,12/12/1955,57,NICOLE,Harris,,,,,
11617,F,Married,50001-75000,"£2,601",Convinced seekers,6/13/2013,United Kingdom,3/6/1952,61,ISABELLA,Martinez,,,,,
11618,F,Married,50001-75000,"£2,613",Convinced seekers,6/18/2013,Germany,2/9/1958,55,DESTINY,Davis,,,,,
11619,F,Married,50001-75000,£867,Casual buyers,6/19/2013,United Kingdom,11/20/1971,41,ANNA,Hall,,,,,
11620,F,Married,50001-75000,£651,Casual buyers,6/22/2013,Southwest,1/24/1959,54,HANNAH,Bryant,,,,,
11621,F,Married,50001-75000,"£2,627",Convinced seekers,6/24/2013,Australia,8/18/1959,53,CHLOE,Harris,,,,,
11622,F,Married,50001-75000,"£2,696",Convinced seekers,6/28/2013,Australia,4/16/1937,76,JENNIFER,Thompson,,,,,
11623,F,Married,50001-75000,£72,Casual buyers,7/1/2013,Canada,12/24/1960,52,ISABELLA,Moore,,,,,
11624,F,Married,50001-75000,£39,Casual buyers,7/2/2013,Australia,9/8/1969,43,PAULA,Gill,,,,,
11625,F,Married,50001-75000,"£2,538",Convinced seekers,7/3/2013,United Kingdom,5/22/1945,68,RACHEL,Miller,,,,,
11626,F,Married,50001-75000,£60,Casual buyers,7/8/2013,Australia,4/19/1966,47,KAITLYN,Martinez,,,,,
11627,F,Married,50001-75000,£651,Casual buyers,7/9/2013,Australia,3/11/1962,51,RACHEL,Washington,,,,,
11628,F,Married,50001-75000,"£2,614",Convinced seekers,7/12/2013,France,5/14/1959,54,JASMINE,Harris,,,,,
11629,F,Married,50001-75000,£71,Casual buyers,7/15/2013,Canada,9/3/1964,48,JACLYN,Lin,,,,,
11630,F,Married,50001-75000,£10,Casual buyers,7/16/2013,Australia,10/11/1947,65,ALEXIS,Harris,,,,,
11631,F,Married,50001-75000,"£1,945",Brand seekers,7/16/2013,Australia,8/2/1968,44,TANYA,Alvarez,,,,,
11632,F,Married,50001-75000,£39,Casual buyers,7/16/2013,Southwest,3/14/1951,62,MORGAN,Rodriguez,,,,,
11633,F,Married,50001-75000,"£2,739",Convinced seekers,7/17/2013,United Kingdom,7/28/1959,53,VICTORIA,Simmons,,,,,
11634,F,Married,50001-75000,"£2,602",Convinced seekers,7/22/2013,Germany,3/26/1976,37,DESTINY,Taylor,,,,,
11635,F,Married,50001-75000,£67,Casual buyers,7/24/2013,Canada,7/9/1961,52,GRACE,Lee,,,,,
11636,F,Married,50001-75000,"£2,754",Convinced seekers,7/24/2013,United Kingdom,7/2/1946,67,VICTORIA,Coleman,,,,,
11637,F,Married,50001-75000,£43,Casual buyers,7/25/2013,Germany,6/5/1965,48,SABRINA,Romero,,,,,
11638,F,Married,50001-75000,£39,Casual buyers,7/26/2013,Northwest,10/3/1957,55,TAMARA,Liang,,,,,
11639,F,Married,50001-75000,£15,Casual buyers,7/26/2013,Southwest,4/17/1968,45,LATOYA,Tang,,,,,
11640,F,Married,50001-75000,£39,Casual buyers,7/27/2013,Canada,7/9/1961,52,GRACE,Lee,,,,,
11641,F,Married,50001-75000,"£2,602",Convinced seekers,7/27/2013,United Kingdom,12/12/1940,72,DESTINY,Brown,,,,,
11642,F,Married,25001-50000,"£2,861",Convinced seekers,4/27/2014,France,12/26/1948,65,KARA,Yuan,,,,,
11643,F,Married,25001-50000,"£2,605",Convinced seekers,4/27/2014,Germany,9/8/1972,41,KAITLYN,Torres,,,,,
11644,F,Married,25001-50000,£66,Casual buyers,4/27/2014,Southwest,6/6/1973,40,KAYLA,Harrison,,,,,
11645,F,Married,25001-50000,£90,Casual buyers,4/29/2014,Northwest,11/3/1950,63,KRISTY,Torres,,,,,
11646,F,Married,25001-50000,£39,Casual buyers,4/29/2014,Southwest,6/7/1946,67,PETR,Lazecky,,,,,
11647,F,Married,25001-50000,£41,Casual buyers,5/2/2014,Canada,8/14/1956,57,LAUREN,Rodriguez,,,,,
11648,F,Married,25001-50000,£4,Casual buyers,5/4/2014,Canada,3/6/1973,41,LAUREN,Jones,,,,,
11649,F,Married,25001-50000,£651,Casual buyers,5/5/2014,Canada,7/22/1954,59,MOLLY,Suri,,,,,
11650,F,Married,25001-50000,"£2,613",Convinced seekers,5/5/2014,United Kingdom,4/27/1962,52,KRISTIN,Yuan,,,,,
11651,F,Married,25001-50000,"£2,648",Convinced seekers,5/10/2014,Germany,10/13/1970,43,VICTORIA,Hughes,,,,,
11652,F,Married,25001-50000,"£2,754",Convinced seekers,5/11/2014,France,8/23/1936,77,JILL,Navarro,,,,,
11653,F,Married,25001-50000,£10,Casual buyers,5/13/2014,Australia,12/5/1957,56,ELIZABETH,Moore,,,,,
11654,F,Married,25001-50000,£84,Casual buyers,5/14/2014,Northwest,9/9/1972,41,HANNAH,Foster,,,,,
11655,F,Married,25001-50000,£26,Casual buyers,5/17/2014,Australia,5/4/1961,53,KAITLYN,Ross,,,,,
11656,F,Married,25001-50000,£820,Casual buyers,5/17/2014,Australia,7/13/1970,43,ALISHA,Shan,,,,,
11657,F,Married,25001-50000,"£2,640",Convinced seekers,5/17/2014,Northwest,7/3/1963,50,ROBIN,Gutierrez,,,,,
11658,F,Married,25001-50000,£56,Casual buyers,5/19/2014,Northeast,3/6/1960,54,PAULA,Ortega,,,,,
11659,F,Married,25001-50000,£44,Casual buyers,5/20/2014,Northwest,11/17/1976,37,JESSICA,Lee,,,,,
11660,F,Married,25001-50000,£33,Casual buyers,5/20/2014,United Kingdom,3/26/1968,46,DANA,Rubio,,,,,
11661,F,Married,25001-50000,£39,Casual buyers,5/24/2014,Australia,8/1/1962,51,NICHOLE,Anand,,,,,
11662,F,Married,25001-50000,£39,Casual buyers,5/24/2014,Northwest,3/11/1955,59,BRIANNA,Clark,,,,,
11663,F,Married,25001-50000,£87,Casual buyers,5/24/2014,Northwest,6/23/1972,41,GRACE,Simmons,,,,,
11664,F,Married,25001-50000,"£1,398",Casual buyers,5/25/2014,United Kingdom,7/12/1973,40,MONIQUE,Serrano,,,,,
11665,F,Married,25001-50000,£83,Casual buyers,5/26/2014,Southwest,10/4/1965,48,LACEY,Nara,,,,,
11666,F,Married,25001-50000,£17,Casual buyers,5/27/2014,Southwest,3/12/1958,56,MORGAN,Ramirez,,,,,
11667,F,Married,25001-50000,£820,Casual buyers,5/28/2014,Australia,11/3/1937,76,CHRISTY,Liang,,,,,
11668,F,Married,25001-50000,£55,Casual buyers,5/28/2014,Southwest,6/7/1946,67,PETR,Lazecky,,,,,
11669,F,Married,25001-50000,"£2,561",Convinced seekers,5/29/2014,United Kingdom,4/11/1946,68,JILL,Jimenez,,,,,
11670,F,Married,25001-50000,"£2,650",Convinced seekers,5/30/2014,Australia,4/4/1963,51,JOANNA,Hernandez,,,,,
11671,F,Married,25001-50000,£9,Casual buyers,6/1/2014,Northwest,9/13/1949,64,TAYLOR,Jackson,,,,,
11672,F,Married,25001-50000,£8,Casual buyers,6/2/2014,United Kingdom,9/3/1943,70,GLORIA,Diaz,,,,,
11673,F,Married,25001-50000,£43,Casual buyers,6/7/2014,Northwest,5/26/1954,60,MORGAN,Anderson,,,,,
11674,F,Married,25001-50000,£134,Casual buyers,6/11/2014,Canada,3/8/1963,51,CANDICE,Hu,,,,,
11675,F,Married,25001-50000,£49,Casual buyers,6/13/2014,France,11/9/1955,58,SAMANTHA,Taylor,,,,,
11676,F,Married,25001-50000,£43,Casual buyers,6/15/2014,Canada,4/1/1955,59,KAITLYN,Thompson,,,,,
11677,F,Married,25001-50000,£143,Casual buyers,6/23/2014,Southwest,3/28/1973,41,CRYSTAL,Zhang,,,,,
11678,F,Married,25001-50000,£77,Casual buyers,6/24/2014,Southwest,8/28/1970,43,CHELSEA,Madan,,,,,
11679,F,Married,25001-50000,£133,Casual buyers,6/25/2014,Southwest,4/21/1973,41,BRIANNA,Watson,,,,,
11680,F,Married,25001-50000,£137,Casual buyers,6/28/2014,Canada,10/1/1974,39,DIANA,Ramos,,,,,
11681,F,Married,25001-50000,£89,Casual buyers,6/30/2014,Australia,12/8/1940,73,KATIE,Shen,,,,,
11682,F,Married,25001-50000,£6,Casual buyers,6/30/2014,United Kingdom,11/16/1967,46,LATOYA,Rai,,,,,
11683,F,Married,50001-75000,"£3,729",Convinced seekers,6/28/2011,Australia,3/10/1978,33,JULIA,Smith,,,,,
11684,F,Married,50001-75000,"£3,757",Convinced seekers,7/6/2011,Australia,1/18/1971,40,JULIA,Jackson,,,,,
11685,F,Married,50001-75000,£773,Casual buyers,7/8/2011,United Kingdom,2/12/1951,60,DESTINY,Brooks,,,,,
11686,F,Married,50001-75000,"£3,954",Convinced seekers,9/9/2011,Australia,5/11/1971,40,VALERIE,Gao,,,,,
11687,F,Married,50001-75000,"£3,757",Convinced seekers,9/29/2011,Australia,4/16/1937,74,JENNIFER,Thompson,,,,,
11688,F,Married,50001-75000,"£3,729",Convinced seekers,10/15/2011,Australia,6/9/1959,52,KAITLYN,Rodriguez,,,,,
11689,F,Married,50001-75000,"£3,954",Convinced seekers,11/13/2011,France,11/13/1960,51,MADISON,White,,,,,
11690,F,Married,50001-75000,£68,Casual buyers,7/12/2013,Northwest,9/5/1937,75,DESIREE,Alonso,,,,,
11691,F,Married,50001-75000,"£2,577",Convinced seekers,7/12/2013,Southwest,9/21/1962,50,CHLOE,Robinson,,,,,
11692,F,Married,50001-75000,£51,Casual buyers,7/14/2013,Australia,11/10/1960,52,HOLLY,Suri,,,,,
11693,F,Married,50001-75000,£80,Casual buyers,7/14/2013,Canada,7/6/1951,62,JASMINE,James,,,,,
11694,F,Married,50001-75000,£87,Casual buyers,7/15/2013,France,4/22/1963,50,KAYLA,Patterson,,,,,
11695,F,Married,50001-75000,£71,Casual buyers,7/17/2013,Southwest,12/7/1946,66,GRACE,Barnes,,,,,
11696,F,Married,50001-75000,£137,Casual buyers,7/24/2013,Canada,7/27/1950,62,MORGAN,Jackson,,,,,
11697,F,Married,50001-75000,"£1,939",Brand seekers,7/28/2013,Australia,2/15/1975,38,ERIKA,Gutierrez,,,,,
11698,F,Married,50001-75000,"£2,627",Convinced seekers,7/29/2013,France,5/11/1969,44,RACHEL,Lee,,,,,
11699,F,Married,50001-75000,£147,Casual buyers,7/29/2013,Northwest,6/6/1964,49,CHRISTINE,She,,,,,
11700,F,Married,50001-75000,"£1,010",Casual buyers,7/29/2013,Southwest,6/16/1960,53,DESIREE,Gutierrez,,,,,
11701,F,Married,50001-75000,£110,Casual buyers,7/31/2013,Canada,7/9/1961,52,GRACE,Lee,,,,,
11702,F,Married,50001-75000,£162,Casual buyers,8/1/2013,Canada,2/23/1963,50,MORGAN,Gray,,,,,
11703,F,Married,50001-75000,£60,Casual buyers,8/1/2013,France,2/4/1946,67,ALYSSA,Martinez,,,,,
11704,F,Married,50001-75000,"£2,564",Convinced seekers,8/1/2013,United Kingdom,5/11/1948,65,COLLEEN,Shen,,,,,
11705,F,Married,50001-75000,"£2,689",Convinced seekers,8/3/2013,France,11/23/1977,35,HANNAH,Garcia,,,,,
11706,F,Married,50001-75000,£68,Casual buyers,8/3/2013,Northwest,8/3/1975,38,KELLIE,Navarro,,,,,
11707,F,Married,50001-75000,£77,Casual buyers,8/3/2013,Southwest,1/21/1969,44,CHLOE,Price,,,,,
11708,F,Married,50001-75000,£146,Casual buyers,8/4/2013,Southwest,1/21/1961,52,ISABELLA,Johnson,,,,,
11709,F,Married,50001-75000,"£2,738",Convinced seekers,8/5/2013,Australia,2/17/1976,37,ERIKA,Suarez,,,,,
11710,F,Married,50001-75000,£55,Casual buyers,8/5/2013,France,3/13/1970,43,MADISON,Jackson,,,,,
11711,F,Married,50001-75000,£11,Casual buyers,8/5/2013,Northwest,2/4/1961,52,AMY,Hu,,,,,
11712,F,Married,50001-75000,"£2,612",Convinced seekers,8/6/2013,Australia,9/21/1947,65,JENNIFER,Harris,,,,,
11713,F,Married,50001-75000,£60,Casual buyers,8/7/2013,Australia,1/10/1975,38,KAITLYN,Robinson,,,,,
11714,F,Married,50001-75000,£219,Casual buyers,8/7/2013,Canada,7/11/1966,47,BRIANNA,Lee,,,,,
11715,F,Married,50001-75000,£70,Casual buyers,8/7/2013,Northwest,11/19/1968,44,MEGAN,Anderson,,,,,
11716,F,Married,50001-75000,£43,Casual buyers,8/9/2013,Canada,2/20/1948,65,KATRINA,Xu,,,,,
11717,F,Married,50001-75000,"£2,613",Convinced seekers,8/10/2013,Germany,2/6/1960,53,JENNY,Wagner,,,,,
11718,F,Married,50001-75000,"£2,602",Convinced seekers,8/10/2013,Southwest,2/1/1957,56,JUHA,Posti,,,,,
11719,F,Married,50001-75000,"£2,648",Convinced seekers,8/11/2013,Australia,3/8/1939,74,KAYLA,Miller,,,,,
11720,F,Married,50001-75000,"£1,880",Brand seekers,8/12/2013,Germany,7/7/1958,55,MARGARET,Zhu,,,,,
11721,F,Married,50001-75000,"£2,590",Convinced seekers,8/12/2013,United Kingdom,3/19/1958,55,ANNA,Garcia,,,,,
11722,F,Married,50001-75000,£39,Casual buyers,8/13/2013,Canada,7/9/1961,52,GRACE,Lee,,,,,
11723,F,Married,50001-75000,£104,Casual buyers,8/14/2013,Canada,9/3/1964,48,JACLYN,Lin,,,,,
11724,F,Married,50001-75000,£65,Casual buyers,8/14/2013,France,2/22/1954,59,ASHLEY,Wood,,,,,
11725,F,Married,50001-75000,£43,Casual buyers,8/15/2013,Canada,7/27/1950,63,MORGAN,Jackson,,,,,
11726,F,Married,50001-75000,£41,Casual buyers,8/17/2013,Canada,7/11/1966,47,BRIANNA,Lee,,,,,
11727,F,Married,50001-75000,£77,Casual buyers,8/17/2013,Northwest,9/7/1950,62,JILL,Perry,,,,,
11728,F,Married,50001-75000,£9,Casual buyers,8/18/2013,Australia,8/27/1969,43,JENNIFER,Hall,,,,,
11729,F,Married,50001-75000,£63,Casual buyers,8/18/2013,Northwest,2/5/1969,44,MADISON,Wood,,,,,
11730,F,Married,50001-75000,"£2,586",Convinced seekers,8/20/2013,Canada,9/25/1957,55,ALEXIS,Martinez,,,,,
11731,F,Married,50001-75000,£36,Casual buyers,8/21/2013,Canada,3/14/1967,46,VALERIE,Wang,,,,,
11732,F,Married,50001-75000,£36,Casual buyers,8/22/2013,France,7/11/1976,37,MEGAN,Morris,,,,,
11733,F,Married,50001-75000,£6,Casual buyers,8/24/2013,United Kingdom,9/6/1971,41,NICOLE,James,,,,,
11734,F,Married,50001-75000,£79,Casual buyers,8/26/2013,Canada,12/24/1960,52,ISABELLA,Moore,,,,,
11735,F,Married,50001-75000,£39,Casual buyers,8/31/2013,Canada,5/17/1980,33,MEGAN,Robinson,,,,,
11736,F,Married,50001-75000,£27,Casual buyers,9/2/2013,Australia,10/7/1948,64,COLLEEN,Goel,,,,,
11737,F,Married,50001-75000,"£2,635",Convinced seekers,9/4/2013,Australia,12/11/1957,55,ALEXIS,White,,,,,
11738,F,Married,50001-75000,"£2,739",Convinced seekers,9/6/2013,Australia,5/5/1969,44,EMMA,Washington,,,,,
11739,F,Married,50001-75000,"£1,313",Casual buyers,7/29/2013,Northwest,8/5/1942,70,VICTORIA,Torres,,,,,
